unit_id,source_row,speaker,time,value,stance,strength,presence,attained,constrained,signed,korean_text,english_text
row004_claim01,4,정의당,00:50,Security: societal,constraint,0.7168251131040687,0.7559234499931335,0.025861291214823723,0.9741386771202087,-0.7168251131040687,"네, 국민 여러분 지역 소멸은 이제 대한민국의 존립 기반을 위협받고 있습니다.","Yes, fellow citizens, regional extinction is now threatening the very foundation of the Republic of Korea’s existence."
row004_claim01,4,정의당,00:50,Universalism: nature,constraint,0.29099353628796787,0.3159889578819275,0.03955112025141716,0.9604489207267761,-0.29099353628796787,"네, 국민 여러분 지역 소멸은 이제 대한민국의 존립 기반을 위협받고 있습니다.","Yes, fellow citizens, regional extinction is now threatening the very foundation of the Republic of Korea’s existence."
row004_claim02,4,정의당,00:50,Security: societal,support,0.6039563469830695,0.7087553143501282,0.9260683059692383,0.07393170148134232,0.6039563469830695,"정부는 초강력 행정통합을 해답으로 내놓고 있지만 우리는 본질적인 질문을 던져야 합니다.
행정구역만 합친다고 지방이 정말 잘 살 만한 곳으로 바뀔까요?","The government is presenting super-strong administrative consolidation as the answer, but we must ask the fundamental question.
Will simply combining administrative districts really turn local areas into places where people can prosper?"
row004_claim03,4,정의당,00:50,Stimulation,support,0.6130501159135349,0.6317495107650757,0.9852002859115601,0.01479966752231121,0.6130501159135349,지방을 살리기 위해서는 다음의 조건이 필수적입니다.,"To revitalize local areas, the following conditions are essential."
row004_claim04,4,정의당,00:50,Universalism: concern,support,0.7746349224084017,0.837124764919281,0.962675929069519,0.03732411190867424,0.7746349224084017,"첫째, 국가가 지역 간 격차를 줄이는 컨트롤타워 역할을 끝까지 수행해야 합니다.
단순히 합치는 것이 아니라 균형을 맞추는 것이 핵심입니다.","First, the state must carry through to the end its role as the control tower for reducing disparities between regions.  
The key is not simply to merge them, but to achieve balance."
row004_claim06,4,정의당,00:50,Self-direction: action,support,0.8239443253268348,0.8611827492713928,0.978379487991333,0.021620512008666992,0.8239443253268348,"셋째, 실질적 자치를 뒷받침하는 연방제 수준의 재정 입법권 이양과 읍면동 단위까지 주민 결정권을 보장하는 헌법 개정이 반드시 필요합니다.","Third, a constitutional amendment is absolutely necessary that transfers fiscal and legislative powers at a federal level, which support substantive autonomy, and that guarantees residents’ decision-making rights down to the eup, myeon, and dong unit."
row004_claim07,4,정의당,00:50,Universalism: concern,support,0.8502837175082394,0.9619175791740417,0.9419732689857483,0.05802672728896141,0.8502837175082394,"넷째, 분권이 규제 완화 경쟁으로 변질되어서는 안 됩니다.
노동권과 환경권, 의료, 공공성 같은 국민의 기본권은 전국 어디서나 차별 없이 균등하게 보장되어야 합니다.","Fourth, decentralization must not be turned into a competition for deregulation.
Basic rights of the people, such as labor rights, environmental rights, medical care, and publicness, must be equally guaranteed without discrimination anywhere in the country."
row005_claim01,5,정의당,02:03,Conformity: rules,constraint,0.2302078715218805,0.7495914697647095,0.3464444577693939,0.6535555720329285,-0.2302078715218805,"마지막으로 모든 통합 과정은 주민 투표를 통한 민주적 수기 절차를 반드시 거쳐야 합니다.
지금 진행되고 있는 행정통합은 사실상 지역의 민주주의를 위배하고 있는 것입니다.","Lastly, all integration processes must necessarily go through a democratic manual procedure through a residents’ referendum.
The administrative integration now underway is, in fact, violating local democracy."
row007_claim02,7,민주당,02:25,Stimulation,support,0.9247519102748404,0.9549875855445862,0.984169602394104,0.015830406919121742,0.9247519102748404,변화는 이미 시작되었습니다. 말만 있던 어 해수부의 부산 이전을 지난해 이미 완료했습니다.,"The change has already begun. We already completed last year the relocation of the Ministry of Oceans and Fisheries to Busan, which had only been talked about."
row007_claim03,7,민주당,02:25,Power: resources,support,0.9010362519029846,0.9165327548980713,0.991546094417572,0.008453840389847755,0.9010362519029846,"또한 부산, 강원, 전북 제주 특별법 등 지방 주도 성장을 선도할 법안들이 아 곧 국회 통과를 앞두고 있습니다.","In addition, bills that will lead region-led growth, such as the special acts for Busan, Gangwon, Jeonbuk, and Jeju, are soon on the verge of passing the National Assembly."
row007_claim04,7,민주당,02:25,Power: resources,support,0.3313824401332629,0.3356858491897583,0.9935901165008545,0.006409867666661739,0.3313824401332629,지방에 실질적인 성장 동력을 불어넣기 위해 5급 3특 체제로의 행정통합도 추진되고 있습니다.,"Administrative consolidation into a 5th-grade, 3-special-case system is also being 추진ed in order to inject substantive growth momentum into the regions."
row007_claim04,7,민주당,02:25,Achievement,support,0.317464290135041,0.32170698046684265,0.9934059381484985,0.0065939961932599545,0.317464290135041,지방에 실질적인 성장 동력을 불어넣기 위해 5급 3특 체제로의 행정통합도 추진되고 있습니다.,"Administrative consolidation into a 5th-grade, 3-special-case system is also being 추진ed in order to inject substantive growth momentum into the regions."
row007_claim06,7,민주당,02:25,Power: resources,support,0.8447258247690081,0.8545970916748047,0.9942246079444885,0.005775392521172762,0.8447258247690081,"통합 특별시에는 4년간 총 20조 원의 재정 지원, 투자, 환경 보증, 광역 교통 투자 등 집중 지원이 이루어질 것입니다.","The integrated special city will receive concentrated support over four years, including a total of 20 trillion won in fiscal assistance, investment, environmental guarantees, and broad-area transportation investment."
row008_claim01,8,민주당,03:33,Conformity: rules,support,0.46879676346666294,0.4763619005680084,0.9920594692230225,0.007940540090203285,0.46879676346666294,또한 이 모든 과정을 통합 특별시가 정책을 결정하고 집행할 수 있도록 법적 행정적 위상을 보장할 것입니다.,"In addition, it will ensure the legal and administrative status so that the integrated special city can decide and implement all these processes."
row008_claim01,8,민주당,03:33,Self-direction: action,support,0.3724749872037008,0.37812188267707825,0.9925329685211182,0.007467030081897974,0.3724749872037008,또한 이 모든 과정을 통합 특별시가 정책을 결정하고 집행할 수 있도록 법적 행정적 위상을 보장할 것입니다.,"In addition, it will ensure the legal and administrative status so that the integrated special city can decide and implement all these processes."
row008_claim02,8,민주당,03:33,Achievement,support,0.9581222746374096,0.9776750206947327,0.9900004267692566,0.009999655187129974,0.9581222746374096,"이재명 정부는 합니다. 출범 7개월 만에 코스피 5천 원 시대를 열었고, 그 실력 그대로 지방 주도 성장을 완성해 나가겠습니다.","The Lee Jae-myung government will do it. Within seven months of its inauguration, it opened the KOSPI 5,000 era, and with that same capability, it will go on to complete region-led growth."
row008_claim03,8,민주당,03:33,Universalism: concern,support,0.9291734127486517,0.9415702819824219,0.9934169054031372,0.006583069916814566,0.9291734127486517,전국 어디서나 다 잘 살 수 있는 민주당과 이재명 정부가 책임지고 해 나가겠습니다.,The Democratic Party and the Lee Jae-myung government will take responsibility and carry this out so that people can live well anywhere in the country.
row010_claim05,10,개혁신당,04:01,Self-direction: action,support,0.7121135145948925,0.8807973265647888,0.9042436480522156,0.09575627744197845,0.7121135145948925,더 근본적인 문제를 직시해야 합니다. 서울의 기능을 옥죄고 강제로 이전하면 지방이 살아난다는 환상 이것을 끝내야 합니다.,"We need to confront the more fundamental problem. We must end the illusion that if we strangle Seoul’s functions and forcibly relocate them, the provinces will come back to life."
row010_claim06,10,개혁신당,04:01,Power: resources,constraint,0.5332643371238381,0.6829477548599243,0.10958627611398697,0.8904137015342712,-0.5332643371238381,"지금 혁신도시들이 어떻습니까? 지방에는 반쪽짜리 도시만 생겼고 서울은 성장 동력만 잃었습니다.
지역 균형 발전이라는 이름으로 국가 전체가 하향 평준화된 것입니다.","What are innovation cities like now? In the provinces, only half-finished cities have been created, and Seoul has lost only its growth engine. Under the name of balanced regional development, the entire country has been leveled downward."
row010_claim06,10,개혁신당,04:01,Achievement,constraint,0.3868390906078689,0.47486022114753723,0.09268108010292053,0.9073188900947571,-0.3868390906078689,"지금 혁신도시들이 어떻습니까? 지방에는 반쪽짜리 도시만 생겼고 서울은 성장 동력만 잃었습니다.
지역 균형 발전이라는 이름으로 국가 전체가 하향 평준화된 것입니다.","What are innovation cities like now? In the provinces, only half-finished cities have been created, and Seoul has lost only its growth engine. Under the name of balanced regional development, the entire country has been leveled downward."
row011_claim01,11,개혁신당,04:54,Self-direction: action,support,0.4551758630806716,0.46917474269866943,0.9850813746452332,0.014918615110218525,0.4551758630806716,"서울은 대한민국 경제의 심장으로서 제 기능을 다하게 하고 동시에 전국 각 지역이 고유한 산업 생태계로 자립하는 구조를 만드는 것, 그리고 행정구역의 선을 바꾸는 것이 아니라 산업과 재정의 구조를 바꾸는 것 이것이 진정한 균형 발전의 정책입니다.","Making Seoul function fully as the heart of the Republic of Korea’s economy, and at the same time creating a structure in which each region across the country becomes self-reliant as its own unique industrial ecosystem, and changing the structure of industry and finance rather than changing the lines of administrative districts—this is the policy of true balanced development."
row011_claim01,11,개혁신당,04:54,Power: resources,support,0.43553078661444794,0.4492749869823456,0.9847040176391602,0.015295973047614098,0.43553078661444794,"서울은 대한민국 경제의 심장으로서 제 기능을 다하게 하고 동시에 전국 각 지역이 고유한 산업 생태계로 자립하는 구조를 만드는 것, 그리고 행정구역의 선을 바꾸는 것이 아니라 산업과 재정의 구조를 바꾸는 것 이것이 진정한 균형 발전의 정책입니다.","Making Seoul function fully as the heart of the Republic of Korea’s economy, and at the same time creating a structure in which each region across the country becomes self-reliant as its own unique industrial ecosystem, and changing the structure of industry and finance rather than changing the lines of administrative districts—this is the policy of true balanced development."
row011_claim01,11,개혁신당,04:54,Stimulation,support,0.3285251985829518,0.33855438232421875,0.9851882457733154,0.014811798930168152,0.3285251985829518,"서울은 대한민국 경제의 심장으로서 제 기능을 다하게 하고 동시에 전국 각 지역이 고유한 산업 생태계로 자립하는 구조를 만드는 것, 그리고 행정구역의 선을 바꾸는 것이 아니라 산업과 재정의 구조를 바꾸는 것 이것이 진정한 균형 발전의 정책입니다.","Making Seoul function fully as the heart of the Republic of Korea’s economy, and at the same time creating a structure in which each region across the country becomes self-reliant as its own unique industrial ecosystem, and changing the structure of industry and finance rather than changing the lines of administrative districts—this is the policy of true balanced development."
row011_claim01,11,개혁신당,04:54,Self-direction: thought,support,0.3232209734489877,0.3324720859527588,0.9860873818397522,0.013912612572312355,0.3232209734489877,"서울은 대한민국 경제의 심장으로서 제 기능을 다하게 하고 동시에 전국 각 지역이 고유한 산업 생태계로 자립하는 구조를 만드는 것, 그리고 행정구역의 선을 바꾸는 것이 아니라 산업과 재정의 구조를 바꾸는 것 이것이 진정한 균형 발전의 정책입니다.","Making Seoul function fully as the heart of the Republic of Korea’s economy, and at the same time creating a structure in which each region across the country becomes self-reliant as its own unique industrial ecosystem, and changing the structure of industry and finance rather than changing the lines of administrative districts—this is the policy of true balanced development."
row011_claim02,11,개혁신당,04:54,Stimulation,support,0.45358670927646294,0.4863924980163574,0.9662764072418213,0.033723559230566025,0.45358670927646294,"지도를 다시 다시 그리는 것, 이것은 정치입니다.
그러나 삶을 다시 설계하는 것 그것이 정책입니다.
개혁신당은 정치가 아닌 정책으로 이 나라의 미래를 말하도록 하겠습니다.","Redrawing the map again and again, this is politics.  
But redesigning life—that is policy.  
The New Reform Party will speak about this country’s future through policy, not politics."
row013_claim01,13,국민의힘,05:30,Universalism: concern,constraint,0.5773032884436748,0.8148242235183716,0.1457497924566269,0.8542501926422119,-0.5773032884436748,"국가 균형 발전을 위한 지방자치 제도가 시작된 지가 30년이 지났습니다.
그러나 수도권 일극 체제는 고착되고 불평등과 불균형은 더욱 심화되고 있습니다.
지방 정부에 대한 실질적인 권한 이용이 없었기 때문입니다.
지방자치가 제대로 작동하여 경쟁력을 갖추려면 중앙 정부의 행정 재정 조세 인허가 권한을 지방 정부에 과감하게 이행해야 합니다.","It has been 30 years since the local autonomy system for balanced national development began.  
However, the one-pole system centered on the Seoul metropolitan area has become entrenched, and inequality and imbalance are deepening further.  
This is because there has been no substantial delegation of authority to local governments.  
For local autonomy to function properly and become competitive, the central government's administrative, fiscal, tax, and licensing-permit authorities must be boldly transferred to local governments."
row013_claim01,13,국민의힘,05:30,Power: dominance,constraint,0.39297158263874543,0.8893843293190002,0.27907660603523254,0.7209233641624451,-0.39297158263874543,"국가 균형 발전을 위한 지방자치 제도가 시작된 지가 30년이 지났습니다.
그러나 수도권 일극 체제는 고착되고 불평등과 불균형은 더욱 심화되고 있습니다.
지방 정부에 대한 실질적인 권한 이용이 없었기 때문입니다.
지방자치가 제대로 작동하여 경쟁력을 갖추려면 중앙 정부의 행정 재정 조세 인허가 권한을 지방 정부에 과감하게 이행해야 합니다.","It has been 30 years since the local autonomy system for balanced national development began.  
However, the one-pole system centered on the Seoul metropolitan area has become entrenched, and inequality and imbalance are deepening further.  
This is because there has been no substantial delegation of authority to local governments.  
For local autonomy to function properly and become competitive, the central government's administrative, fiscal, tax, and licensing-permit authorities must be boldly transferred to local governments."
row013_claim02,13,국민의힘,05:30,Power: resources,support,0.25549559098726604,0.8773925304412842,0.645599365234375,0.354400634765625,0.25549559098726604,"그런데 지난 1월 16일 김민석 총리가 발표한 행정통합 방안을 보면 실망스럽습니다.
차관급 4명과 1급 보직 연간 5조 원 규모의 재정 지원, 공공기관 이전과 같은 유인책만 제시하며 행정 조세 인허가 등 조항 권한 이양에 대한 핵심은 빠져 있습니다.
이런 통합은 재정 지원 중심 정책에 머물 수밖에 없습니다.","However, if you look at the administrative integration plan announced by Prime Minister Kim Min-seok on January 16, it is disappointing.  
It only presents incentives such as four vice-minister-level positions, 1st-grade posts, 5 trillion won in annual financial support, and relocation of public institutions, while leaving out the core issue of transferring authority over provisions such as administration, taxation, and permits.  
Such integration can only remain a policy centered on financial support."
row014_claim01,14,국민의힘,06:43,Benevolence: dependability,support,0.38699093454787836,0.40164220333099365,0.9817607998847961,0.018239209428429604,0.38699093454787836,"먼저 중앙정부가 지방 정부의 협의체를 구성해 권한 이양 범위를 명확히 해야 합니다.
이후 법제화 단계에서 충분한 의견 수렴 절차를 통해 지역의 현실을 반영하고 국민 공감대를 넓혀야 합니다.","First, the central government should form a consultative body with local governments to clearly define the scope of authority transfer.  
After that, at the stage of legislation, sufficient opinion-gathering procedures should be used to reflect local realities and broaden public consensus."
row016_claim01,16,조국혁신당,07:06,Stimulation,support,0.9280339360793795,0.9392182230949402,0.9940459728240967,0.005954054184257984,0.9280339360793795,주거 혁신의 제7공화국 비전에는 지역 균형 발전이 포함돼 있습니다.,The vision of the 7th Republic for housing innovation includes balanced regional development.
row016_claim02,16,조국혁신당,07:06,Self-direction: action,support,0.7746938371003815,0.7880787253379822,0.991507887840271,0.008492089807987213,0.7746938371003815,시대에 뒤떨어진 중앙집권적 개발 국가 체제를 극복하고 분권과 자치를 폭넓게 실현하는 자치분권 공화국이 바로 제7공화국입니다.,A self-governing decentralized republic that overcomes the outdated centralized developmental state system and broadly realizes decentralization and autonomy is the Seventh Republic.
row016_claim02,16,조국혁신당,07:06,Self-direction: thought,support,0.22412347651359193,0.2277819961309433,0.9919692873954773,0.008030783385038376,0.22412347651359193,시대에 뒤떨어진 중앙집권적 개발 국가 체제를 극복하고 분권과 자치를 폭넓게 실현하는 자치분권 공화국이 바로 제7공화국입니다.,A self-governing decentralized republic that overcomes the outdated centralized developmental state system and broadly realizes decentralization and autonomy is the Seventh Republic.
row016_claim04,16,조국혁신당,07:06,Security: societal,support,0.8902882350753374,0.9279673099517822,0.9796980619430542,0.02030194364488125,0.8902882350753374,강릉에서는 국가 균형 발전과 지방 소멸 위기 극복을 위한 균형 발전 특별회계의 정부 지원액을 현실에 맞게 대폭 늘릴 것을 제안했습니다.,"In Gangneung, it was proposed to drastically increase the government’s support amount for the Special Account for Balanced Development, in line with reality, in order to achieve balanced national development and overcome the crisis of regional extinction."
row016_claim04,16,조국혁신당,07:06,Universalism: nature,support,0.5910502286567731,0.611816942691803,0.9830286502838135,0.016971342265605927,0.5910502286567731,강릉에서는 국가 균형 발전과 지방 소멸 위기 극복을 위한 균형 발전 특별회계의 정부 지원액을 현실에 맞게 대폭 늘릴 것을 제안했습니다.,"In Gangneung, it was proposed to drastically increase the government’s support amount for the Special Account for Balanced Development, in line with reality, in order to achieve balanced national development and overcome the crisis of regional extinction."
row016_claim05,16,조국혁신당,07:06,Self-direction: action,support,0.36750149108212093,0.3828088343143463,0.9800065159797668,0.019993428140878677,0.36750149108212093,"22대 개헌 이후에는 곧바로 국회와 대통령실을 세종특별자치시로 완전 이전하는 행정수도 건설을 위한 특별법을 당론 발의했으며, 서울에 있을 아무런 이유가 없는 대법원과 그 부속기관을 대구 등 지방으로 이전하는 법안도 발의했습니다.","After the 22nd constitutional amendment, we immediately introduced as a party line a special law for building an administrative capital that would completely relocate the National Assembly and the Presidential Office to Sejong Special Self-Governing City, and we also introduced a bill to relocate the Supreme Court and its affiliated institutions, which have no reason whatsoever to remain in Seoul, to Daegu and other regions."
row016_claim05,16,조국혁신당,07:06,Power: dominance,support,0.2706862980386454,0.2803308367729187,0.9827979207038879,0.017202051356434822,0.2706862980386454,"22대 개헌 이후에는 곧바로 국회와 대통령실을 세종특별자치시로 완전 이전하는 행정수도 건설을 위한 특별법을 당론 발의했으며, 서울에 있을 아무런 이유가 없는 대법원과 그 부속기관을 대구 등 지방으로 이전하는 법안도 발의했습니다.","After the 22nd constitutional amendment, we immediately introduced as a party line a special law for building an administrative capital that would completely relocate the National Assembly and the Presidential Office to Sejong Special Self-Governing City, and we also introduced a bill to relocate the Supreme Court and its affiliated institutions, which have no reason whatsoever to remain in Seoul, to Daegu and other regions."
row017_claim01,17,조국혁신당,08:08,Stimulation,support,0.22366451362851336,0.2407207489013672,0.9645726084709167,0.03542746976017952,0.22366451362851336,"향후 지속될 수도권의 집중 현상을 반전시키기 위해서는 비수도권에도 직업과 교육, 주거 환경을 발전시켜야 합니다.","To reverse the concentration phenomenon in the capital region that may continue in the future, job opportunities, education, and housing conditions must also be developed in the non-capital regions."
row017_claim01,17,조국혁신당,08:08,Self-direction: action,support,0.21845634208645803,0.2370242327451706,0.9608312249183655,0.039168745279312134,0.21845634208645803,"향후 지속될 수도권의 집중 현상을 반전시키기 위해서는 비수도권에도 직업과 교육, 주거 환경을 발전시켜야 합니다.","To reverse the concentration phenomenon in the capital region that may continue in the future, job opportunities, education, and housing conditions must also be developed in the non-capital regions."
row017_claim02,17,조국혁신당,08:08,Stimulation,support,0.3611482480353505,0.3821139335632324,0.9725661873817444,0.027433816343545914,0.3611482480353505,"한편 지역균형 발전과 반드시 함께 가야 하는 것이 있습니다.
바로 정치 개혁입니다.","Meanwhile, there is something that must go together with balanced regional development.
That is political reform."
row017_claim03,17,조국혁신당,08:08,Self-direction: action,support,0.6288915814227131,0.6696966290473938,0.969534695148468,0.030465340241789818,0.6288915814227131,현재 개혁진보 4당은 국회 본청 앞에서 천막 농성을 하고 있으며 어제는 간절한 마음으로 담아 3부 1배까지 하겠습니다.,"The four reform-progressive parties are currently holding a tent sit-in in front of the National Assembly main building, and yesterday, with desperate hearts, we will even do the “three bows for one prostration.”"
